cliid,gender,birth_date,marz_id,phone,mobile_operator,email
561700,Male,1996-01-23,3,37455239765,Ucom,bdf989@gmail.com
561708,Female,1984-03-29,11,37477120873,VivacellMTS,oik701@mail.ru
561722,Male,1998-12-12,1,37477816243,VivacellMTS,zgb744@gmail.com
561729,Male,1997-03-19,6,37477161800,VivacellMTS,iil604@mail.ru
561764,Male,1975-11-08,0,37499183787,Beeline,dky284@mail.ru
561868,Male,1987-12-05,1,37477828914,VivacellMTS,psl573@gmail.com
561913,Female,1989-09-14,6,37477587312,VivacellMTS,kcr241@gmail.com
561945,Female,1994-10-11,1,37499469401,Beeline,amj198@mail.ru
562073,Male,1987-05-23,1,37477360270,VivacellMTS,pnd362@gmail.com
562078,Female,1986-09-24,0,37477111338,VivacellMTS,ned182@gmil.com
562104,Female,1976-11-03,1,37455658077,Ucom,prk503@inbox.ru
562118,Male,1984-09-21,11,37477969162,VivacellMTS,thh134@mail.ru
562133,Male,1993-04-22,1,37477441667,VivacellMTS,xwq630@gmail.com
562157,Female,1995-12-31,1,37477245963,VivacellMTS,fcx312@mail.ru
562168,Male,1987-11-12,6,37477000696,VivacellMTS,kgn806@mail.ru
562242,Male,1985-10-28,6,37477751884,VivacellMTS,grl213@gmail.com
562277,Male,1993-06-30,1,37477292099,VivacellMTS,wmk563@gmail.com
562320,Female,1980-01-05,1,37499416960,Beeline,csc441@mail.ru
562345,Female,1970-09-26,1,37499053386,Beeline,uqc131@bk.ru
562410,Female,1970-08-20,1,37477228817,VivacellMTS,tij974@gmail.com
562450,Male,1994-04-24,1,37477707681,VivacellMTS,kyq254@mail.ru
562500,Female,1998-11-08,1,37499945101,Beeline,gvy721@mail.ru
562545,Female,1980-10-22,1,37499036704,Beeline,ice581@mail.ru
562581,Male,1983-07-24,1,37455812773,Ucom,vsz967@mail.ru
562711,Male,1997-09-10,1,37477570059,VivacellMTS,xvd616@mail.ru
562727,Female,1994-08-09,1,37477172039,VivacellMTS,ctb363@gmail.com
562809,Male,1987-03-18,1,37477516862,VivacellMTS,iyo293@gmail.com
562839,Male,1997-10-14,5,37477144831,VivacellMTS,gdw570@mail.ru
562923,Female,1964-06-14,11,37477163791,VivacellMTS,zuv971@mail.ru
562951,Male,1985-10-06,0,37477121836,VivacellMTS,abs300@gmail.com
562974,Male,1992-11-08,3,37477209654,VivacellMTS,poy894@mail.ru
562976,Female,1993-01-01,11,37477185941,VivacellMTS,ikn394@inbox.ru
563120,Female,1985-05-24,1,37499709357,Beeline,qqf367@mail.ru
563126,Female,1981-01-27,0,37477823493,VivacellMTS,hym902@mail.ru
563159,Male,1997-06-02,2,37477376226,VivacellMTS,snf746@icloud.com
563170,Male,1984-07-13,0,37477545104,VivacellMTS,oif134@gmail.com
563298,Female,1986-07-31,1,37477399444,VivacellMTS,gry945@gmail.com
563325,Male,1981-12-17,0,37499102213,Beeline,bzz747@list.ru
563498,Male,1995-01-01,1,37499428278,Beeline,qxa567@icloud.com
563579,Male,1994-09-08,1,37477814733,VivacellMTS,pin756@gmail.com
563626,Male,1983-03-07,1,37477872658,VivacellMTS,pie142@yandex.ru
563661,Male,1988-05-22,1,37499837826,Beeline,waz113@gmail.com
563687,Male,1984-12-06,0,37477759176,VivacellMTS,cjk591@mail.ru
563743,Male,1983-09-10,1,37477303971,VivacellMTS,yfs705@gmail.com
563982,Female,1978-01-21,8,37477272310,VivacellMTS,xyk432@mail.ru
564000,Female,1983-10-04,1,37455677906,Ucom,fbt500@mail.ru
564009,Female,1997-01-23,0,37477914815,VivacellMTS,wfv608@gmail.com
564099,Male,1995-09-17,7,37499825742,Beeline,lst256@mail.ru
564139,Male,1993-03-20,2,37477076009,VivacellMTS,ibf510@gmail.com
564156,Male,1982-06-26,7,37455431227,Ucom,hqs481@mail.ru
564370,Male,1992-04-21,1,37455451513,Ucom,dvk956@mail.ru
564397,Male,1984-03-31,1,37477475109,VivacellMTS,ffc769@mail.ru
564510,Male,1991-07-30,3,37477211834,VivacellMTS,ssy122@gmail.com
564638,Male,1985-07-17,8,37477546188,VivacellMTS,ttv106@mail.ru
564689,Male,1984-04-30,10,37477115345,VivacellMTS,rou442@mail.ru
564710,Female,1974-11-01,1,37455699927,Ucom,rta755@mail.ru
564722,Male,1981-03-10,10,37477252580,VivacellMTS,tcw194@mail.ru
564729,Male,1983-02-07,1,37455681964,Ucom,wdw415@mail.ru
564746,Male,1985-02-18,10,37477625908,VivacellMTS,zqo154@mail.ru
564770,Female,1988-11-09,1,37477502488,VivacellMTS,mgo975@gmail.com
564818,Male,1993-05-26,1,37455354948,Ucom,fbg903@gmail.com
564833,Female,1975-12-09,1,37499043494,Beeline,agr653@mail.ru
564852,Male,1982-01-11,1,37477995360,VivacellMTS,krq199@mail.ru
565007,Male,1985-12-20,1,37455009142,Ucom,inn656@gmail.com
565097,Male,1991-02-08,1,37455579904,Ucom,jeg511@gmail.com
565274,Female,1972-02-02,1,37477340089,VivacellMTS,gxl196@mail.ru
565359,Male,1987-02-26,1,37477551206,VivacellMTS,una652@mail.ru
565458,Female,1987-08-25,6,37477340573,VivacellMTS,soj888@gmail.com
565486,Male,1984-10-11,1,37499835143,Beeline,jet537@gmail.com
565488,Female,1994-08-11,1,37477469108,VivacellMTS,neg983@gmail.com
565507,Male,1970-12-24,10,37455394577,Ucom,aoy146@mail.ru
565522,Male,1981-09-11,1,37477066682,VivacellMTS,icp591@gimail.com
565715,Male,1992-06-29,1,37499090040,Beeline,lsb242@mail.ru
565721,Male,1998-01-20,1,37455720248,Ucom,foz591@mail.ru
565769,Female,1965-04-08,1,37499798229,Beeline,mfy847@yahoo.com
565935,Male,1989-12-28,1,37477298036,VivacellMTS,jsk642@gmail.com
565949,Female,1989-05-18,2,37477917228,VivacellMTS,cll835@bk.ru
565986,Male,1988-03-29,0,37477163910,VivacellMTS,vck118@mail.ru
566051,Male,1993-02-27,0,37477631689,VivacellMTS,yuc538@mail.ru
566202,Male,1994-04-27,2,37477475728,VivacellMTS,law392@mail.ru
566244,Male,1989-01-02,1,37477439156,VivacellMTS,roz394@gamil.com
566449,Male,1971-10-17,1,37477812629,VivacellMTS,loo432@mail.ru
566517,Male,1991-04-26,6,37477393290,VivacellMTS,fxv625@mail.ru
566522,Male,1986-03-01,1,37499609210,Beeline,gpp955@mail.ru
566622,Male,1989-05-12,10,37499274023,Beeline,yaa658@gmail.com
566659,Male,1984-01-05,1,37499798951,Beeline,rtx895@yandex.ru
566743,Female,1986-04-08,1,37477339005,VivacellMTS,usc204@mail.ru
566848,Male,1989-06-05,4,37477985973,VivacellMTS,miu823@mail.ru
567039,Male,1987-08-01,1,37477662617,VivacellMTS,vfa398@mail.ru
567355,Male,1991-09-03,3,37477634436,VivacellMTS,tqd386@mail.ru
567396,Male,1993-08-14,1,37499859998,Beeline,gdc399@mail.ru
567784,Female,1972-12-08,9,37477088386,VivacellMTS,dql706@mail.ru
567819,Female,1957-11-19,1,37477238429,VivacellMTS,abi429@gmail.com
567863,Male,1989-08-17,10,37477246927,VivacellMTS,ahp691@gmail.com
567884,Male,1991-07-16,10,37477614856,VivacellMTS,sek497@gmail.com
568041,Female,1993-10-15,10,37455834679,Ucom,wte942@mail.ru
568042,Female,1972-08-16,10,37477873374,VivacellMTS,aju478@mail.ru
568095,Male,1982-06-03,1,37499893047,Beeline,ckz826@gmail.com
568136,Male,1987-07-07,2,37477998211,VivacellMTS,xke631@mail.ru
568194,Female,1992-08-29,1,37477143845,VivacellMTS,eog540@mail.ru
568297,Female,1979-09-21,1,37477542973,VivacellMTS,nda959@gmail.com
568356,Male,1991-11-21,1,37455789810,Ucom,yrd922@mail.ru
568362,Female,1986-03-02,1,37477957285,VivacellMTS,qrn384@mail.ru
568377,Male,1990-10-02,10,37477893497,VivacellMTS,edj951@mail.ru
568665,Male,1995-12-11,1,37477480119,VivacellMTS,fur967@gmail.com
568738,Male,1994-05-19,1,37477851446,VivacellMTS,cmp582@mail.ru
568799,Male,1989-02-03,1,37455716112,Ucom,qme166@gmail.com
569064,Male,1985-09-02,9,37455258320,Ucom,qde251@mail.ru
569302,Female,1992-07-25,0,37477352817,VivacellMTS,kdp775@mail.ru
569435,Male,1992-02-16,1,37455930661,Ucom,kuy163@inbox.ru
569446,Male,1996-07-16,0,37477171940,VivacellMTS,tsu895@list.ru
569706,Male,1992-05-08,3,37455533730,Ucom,jsm152@gmail.com
569725,Male,1995-05-02,3,37477275618,VivacellMTS,oua399@mail.ru
569812,Male,1990-09-05,1,37477637505,VivacellMTS,pxo385@gmail.com
569853,Male,1994-11-18,3,37477925075,VivacellMTS,cxa466@list.ru
569891,Male,1991-06-05,1,37499189636,Beeline,xly731@mail.ru
569975,Female,1979-10-11,1,37477156119,VivacellMTS,ukc181@mail.ru
570346,Female,1995-01-16,6,37477429796,VivacellMTS,vfv881@mail.ru
570366,Female,1990-08-29,1,37499106170,Beeline,ixk866@mail.ru
570412,Male,1993-12-15,1,37455125187,Ucom,cuz636@mail.ru
570475,Male,1980-01-28,1,37477433260,VivacellMTS,bhq747@mail.ru
570573,Male,1987-09-10,1,37477727377,VivacellMTS,vby602@rambler.ru
570710,Male,1990-05-27,1,37499388383,Beeline,gwx810@mail.ru
570793,Female,1993-07-07,1,37477050991,VivacellMTS,eqy864@mail.ru
570821,Male,1984-10-25,8,37477258049,VivacellMTS,wyf146@list.ru
571054,Male,1982-07-16,1,37499058304,Beeline,iup815@gmail.com
571503,Female,1986-04-13,1,37477756293,VivacellMTS,vfd611@gmail.com
571651,Male,1992-09-01,6,37477057665,VivacellMTS,pln443@mail.ru
572163,Female,1997-04-18,10,37477265091,VivacellMTS,bmb257@gmail.com
572180,Male,1992-04-22,2,37477929757,VivacellMTS,xee282@gmail.com
572210,Male,1986-10-26,1,37455916829,Ucom,euu481@mail.ru
572232,Female,1973-08-25,1,37499213404,Beeline,cyz734@mail.ru
572305,Female,1986-11-10,1,37455901192,Ucom,zjz679@aspu.am
572312,Male,1985-04-26,11,37477553297,VivacellMTS,jzw337@gmail.com
572430,Male,1972-08-19,1,37477959216,VivacellMTS,rii341@mail.ru
572520,Male,1995-12-27,1,37477686947,VivacellMTS,iij665@mail.ru
572559,Male,1996-05-26,12,37477646620,VivacellMTS,wxx796@gmail.com
572619,Male,1987-01-16,4,37499628685,Beeline,tys930@mail.ru
572652,Female,1973-09-04,0,37477682904,VivacellMTS,lqy491@gmail.com
572854,Male,1993-06-19,0,37477281538,VivacellMTS,gvh792@mail.ru
572894,Male,1981-10-06,1,37499030097,Beeline,vjd233@mail.ru
572924,Male,1991-03-22,1,37455276028,Ucom,ldh705@mail.ru
572967,Male,1967-04-16,3,37477669792,VivacellMTS,oel346@gmail.com
573111,Female,1987-06-28,1,37477619443,VivacellMTS,dsd211@gmail.com
573143,Male,1997-01-21,7,37477874141,VivacellMTS,bcj494@mail.ru
573202,Female,1985-12-20,1,37499746933,Beeline,sky936@yahoo.com
573261,Male,1996-06-29,10,37477960852,VivacellMTS,pem427@mail.ru
573323,Male,1988-09-10,4,37455956628,Ucom,fsa604@list.ru
573916,Male,1998-08-09,1,37499576939,Beeline,nws752@gmail.com
574019,Male,1997-01-13,1,37499877975,Beeline,kce885@mail.ru
574027,Male,1980-02-04,1,37499167655,Beeline,afb517@mail.ru
574155,Male,1988-06-23,1,37455679371,Ucom,jtw274@mail.ru
574267,Male,1967-01-19,5,37477785751,VivacellMTS,fii774@gmail.com
574286,Female,1977-02-10,4,37455076178,Ucom,mcp583@mail.ru
574347,Male,1980-05-30,1,37477945261,VivacellMTS,bdl205@mail.ru
574393,Female,1981-12-11,1,37499881988,Beeline,mcq775@mail.ru
574434,Male,1995-10-05,1,37477026649,VivacellMTS,xck105@mail.ru
574469,Male,1967-05-19,0,37455017737,Ucom,oou813@mail.ru
574713,Female,1991-07-21,1,37499978266,Beeline,veh205@mail.ru
574742,Male,1999-05-04,3,37477541103,VivacellMTS,hfj848@gmail.com
574756,Female,1997-01-26,1,37477583096,VivacellMTS,kws744@gmail.com
574777,Male,1998-10-03,1,37455151865,Ucom,nzo285@mail.ru
574792,Male,1988-12-03,10,37477913387,VivacellMTS,cjm359@mail.ru
574845,Male,1992-05-11,1,37499683601,Beeline,wvd996@list.ru
574868,Male,1997-11-28,3,37477619119,VivacellMTS,fsy671@icloud.com
574869,Male,1987-08-29,1,37499798386,Beeline,syn390@mail.ru
574881,Female,1981-07-09,10,37477076992,VivacellMTS,rup466@mail.ru
574893,Female,1991-01-12,1,37499408476,Beeline,vth399@mail.ru
574901,Male,1979-10-10,8,37477181704,VivacellMTS,aqz837@list.ru
574920,Female,1995-12-01,0,37477245415,VivacellMTS,tmr416@mail.ru
574932,Male,1988-11-29,1,37499389430,Beeline,elm155@gmail.com
574936,Male,1995-10-28,12,37497610330,KharabakhTelecom,lla824@mail.ru
574975,Male,1995-05-11,0,37477834799,VivacellMTS,nrj373@list.ru
575077,Male,1999-05-03,1,37499292630,Beeline,zmj278@mail.ru
575082,Male,1980-05-25,1,37455851261,Ucom,tkx424@gmail.com
575111,Male,1979-10-19,1,37455356414,Ucom,lpk441@mail.ru
575140,Male,1997-02-19,0,37499317480,Beeline,iov647@gmail.com
575142,Male,1994-09-19,1,37499185900,Beeline,pmq182@icloud.com
575145,Male,1990-02-20,1,37477061381,VivacellMTS,vqs390@mail.ru
575185,Male,1998-03-25,0,37477143612,VivacellMTS,skr702@mail.ru
575278,Female,1971-01-11,1,37499986232,Beeline,gmd116@mail.ru
575285,Female,1988-08-12,1,37499452127,Beeline,vhh402@mail.ru
575293,Male,1992-05-08,4,37477430450,VivacellMTS,upr859@mail.ru
575304,Female,1998-05-17,10,37499719103,Beeline,poj853@gmail.com
575337,Female,1966-10-07,1,37477719397,VivacellMTS,xcb710@mail.ru
575373,Female,1997-07-31,1,37477741562,VivacellMTS,ulz555@gmail.com
575417,Male,1999-07-09,1,37455838536,Ucom,jok314@mail.ru
575434,Male,1991-02-25,1,37455899070,Ucom,njh275@gmail.com
575602,Female,1986-07-25,2,37455507389,Ucom,ctm485@list.ru
575621,Male,1999-06-23,1,37477756317,VivacellMTS,sfz697@bk.ru
575650,Male,1979-03-25,0,37477560153,VivacellMTS,uhq522@mail.ru
575678,Male,1995-04-05,3,37477965793,VivacellMTS,xrv766@mail.ru
575680,Male,1996-12-08,3,37477282335,VivacellMTS,exn445@gmail.com
575694,Male,1997-08-16,0,37477309158,VivacellMTS,ava862@mail.ru
575717,Male,1992-06-23,1,37455741359,Ucom,ird395@mail.ru
575740,Male,1999-12-16,2,37477010341,VivacellMTS,pzh436@hey.com
575772,Male,1987-02-26,1,37477394892,VivacellMTS,isc489@unibank.am
575777,Male,1994-06-30,0,37477352521,VivacellMTS,hbn761@inbox.ru
575785,Female,1994-01-29,1,37499859782,Beeline,tbb728@mail.ru
575793,Female,1982-03-20,1,37477060783,VivacellMTS,pju138@gmail.com
575811,Female,1992-07-10,1,37477127494,VivacellMTS,hcd947@inbox.ru
575836,Male,1999-02-07,1,37477999963,VivacellMTS,vom952@gmail.com
575866,Female,1991-03-12,11,37477305843,VivacellMTS,xll474@gmail.com
575903,Male,1999-05-06,5,37477648699,VivacellMTS,pjm582@bk.ru
575909,Female,1998-05-29,3,37477484497,VivacellMTS,lat280@mail.ru
575923,Female,1999-01-27,1,37477357197,VivacellMTS,ihg622@gmail.com
575927,Male,1983-07-22,1,37477686896,VivacellMTS,zvr639@mail.ru
575930,Female,1986-09-12,1,37455795542,Ucom,jjv359@gmail.com
575970,Male,1999-09-24,0,37477971195,VivacellMTS,tjv547@gmail.com
575995,Male,1991-05-17,3,37477381364,VivacellMTS,esu740@inbox.ru
575998,Female,1993-12-14,0,37477826076,VivacellMTS,afm455@mail.ru
576032,Male,1997-12-05,1,37455600224,Ucom,uwq211@gmail.com
576035,Male,1991-11-29,3,37477592599,VivacellMTS,qgt242@list.ru
576039,Female,1975-06-13,10,37477162450,VivacellMTS,wij614@mail.ru
576054,Male,1994-04-07,0,37477291027,VivacellMTS,ekd524@gmail.com
576101,Male,1986-11-05,10,37477409072,VivacellMTS,qzr853@inbox.ru
576114,Male,1995-08-17,0,37477396885,VivacellMTS,wzp915@mail.ru
576127,Female,1991-08-21,1,37477902773,VivacellMTS,wwb482@mail.ru
576160,Male,1993-09-15,1,37477769029,VivacellMTS,oul255@mail.ru
576188,Male,1989-05-29,1,37499483413,Beeline,mzk420@mail.ru
576222,Male,1995-05-12,0,37477494258,VivacellMTS,vok795@gmail.com
576233,Male,1984-09-24,10,37477626258,VivacellMTS,fuy316@gmail.com
576235,Female,1975-08-03,1,37499477079,Beeline,ysm844@gmail.com
576236,Female,1981-08-25,4,37477380643,VivacellMTS,xkc984@yahoo.com
576282,Male,1998-10-02,0,37477496588,VivacellMTS,exb480@gmail.com
576285,Female,1992-12-14,10,37499587760,Beeline,qup693@gmail.com
576332,Female,1998-04-25,1,37477241964,VivacellMTS,tdx354@mail.ru
576353,Male,1998-04-15,1,37455905085,Ucom,kcm159@mail.ru
576357,Male,1985-04-19,2,37477133761,VivacellMTS,adf181@bk.ru
576383,Male,1996-01-01,11,37477435503,VivacellMTS,ibo273@mail.ru
576411,Female,1992-03-25,11,37477988843,VivacellMTS,jti440@gmail.com
576414,Male,1996-10-01,0,37477726976,VivacellMTS,mya504@gmail.com
576422,Male,1995-07-15,1,37455994500,Ucom,xtm435@mail.ru
576456,Male,1992-11-09,2,37477616079,VivacellMTS,xid914@inbox.ru
576461,Male,1996-08-07,4,37477501627,VivacellMTS,hjk516@inbox.ru
576476,Male,1989-06-14,1,37499781776,Beeline,vzu727@gmail.com
576485,Male,1994-08-29,11,37477644418,VivacellMTS,bnc751@gmail.com
576561,Male,1992-10-19,1,37477108666,VivacellMTS,gqe451@mail.ru
576564,Female,1974-11-09,1,37477243476,VivacellMTS,hgh462@mail.ru
576592,Female,1999-07-27,1,37477305357,VivacellMTS,atg607@mail.ru
576655,Male,1994-09-07,1,37455702888,Ucom,gny676@mail.ru
576682,Female,1987-02-01,4,37499598569,Beeline,vtc130@bk.ru
576724,Female,1980-02-20,1,37477413289,VivacellMTS,npb430@gmail.com
576953,Male,1973-09-30,1,37477963937,VivacellMTS,gnv229@gmail.com
577186,Male,1989-03-25,1,37499276869,Beeline,gvi804@mail.ru
577194,Male,1996-11-22,0,37477702692,VivacellMTS,utr723@mail.ru
577206,Male,1999-03-06,1,37455694831,Ucom,qnn328@mail.ru
577248,Male,1996-07-20,1,37477110118,VivacellMTS,fnm235@mail.ru
577249,Female,1989-11-12,1,37455440086,Ucom,iem403@gmail.com
577252,Male,1995-02-18,4,37477532235,VivacellMTS,avw652@gmail.com
577383,Male,1985-09-21,10,37499219543,Beeline,cam721@mail.ru
577461,Male,1999-07-05,1,37499171026,Beeline,aqj260@mail.ru
577502,Female,1991-10-08,0,37455926875,Ucom,kcz109@mail.ru
577503,Male,1994-02-02,0,37477551169,VivacellMTS,kqm431@mail.ru
577533,Male,1989-09-02,1,37499221286,Beeline,ytl175@mail.ru
577546,Male,1991-07-18,1,37499665854,Beeline,pbn558@mail.ru
577561,Male,1996-07-03,6,37455303008,Ucom,qgm100@mail.ru
577599,Male,1995-02-08,9,37477256169,VivacellMTS,log552@gmail.com
577643,Male,1997-03-12,3,37477645291,VivacellMTS,jck291@mail.ru
577644,Male,1996-04-18,3,37477625204,VivacellMTS,hnl555@gmail.com
577677,Male,1995-06-05,11,37499981013,Beeline,gpn702@gmail.com
577695,Male,1981-10-25,8,37499847055,Beeline,jae327@gmail.com
577698,Male,1990-12-01,1,37477968969,VivacellMTS,fzt666@mail.ru
577717,Female,1984-07-27,3,37477714526,VivacellMTS,wlc394@mail.ru
577738,Female,1996-07-24,4,37477274236,VivacellMTS,vms500@mail.ru
577774,Female,1979-05-22,1,37477136543,VivacellMTS,rfz187@mail.ru
577796,Female,1987-09-08,1,37477995535,VivacellMTS,iwf203@mail.ru
577802,Female,1997-12-24,4,37455825879,Ucom,mgt392@mail.ru
577834,Male,1982-02-02,1,37499871581,Beeline,mab650@mail.ru
577873,Male,1989-02-01,1,37477129718,VivacellMTS,scx836@bk.ru
577886,Female,1988-03-22,6,37455234193,Ucom,zyd643@gmail.com
577952,Male,1989-02-01,1,37477544965,VivacellMTS,ysv171@gmail.com
578003,Male,1995-12-01,3,37477495982,VivacellMTS,aia608@mail.ru
578018,Female,1971-01-28,3,37477596290,VivacellMTS,snx946@gmail.com
578033,Male,1997-01-19,3,37477931517,VivacellMTS,khj213@gamil.com
578054,Male,1992-07-10,0,37477995323,VivacellMTS,lwb760@mail.ru
578118,Male,1997-03-20,0,37477064849,VivacellMTS,sxw856@gmail.com
578153,Female,1986-05-19,5,37477583565,VivacellMTS,ith557@gmail.com
578163,Male,1995-03-23,0,37477963844,VivacellMTS,gol671@mail.ru
578197,Male,1994-08-01,2,37455081481,Ucom,mij511@mail.ru
578215,Male,1987-05-18,1,37455679859,Ucom,hnt819@mail.ru
578254,Male,1994-09-06,1,37455352849,Ucom,agy695@gmail.com
578322,Male,1988-04-29,1,37499869880,Beeline,sqm505@mail.ru
578335,Female,1987-05-06,1,37455623504,Ucom,moj202@gmail.com
578364,Male,1973-08-14,2,37477062818,VivacellMTS,vpa268@mail.ru
578372,Female,1994-10-14,0,37499840142,Beeline,fgw152@mail.ru
578378,Male,1998-05-21,1,37499441659,Beeline,ddu491@gmail.com
578438,Male,1985-05-06,1,37455988757,Ucom,elb539@gmail.com
578446,Male,1992-12-25,1,37477798180,VivacellMTS,lot496@gmail.com
578449,Male,1990-12-14,1,37499255664,Beeline,see932@mail.ru
578453,Female,1999-05-23,4,37455330255,Ucom,yvk648@mail.ru
578455,Male,1991-09-13,1,37477195941,VivacellMTS,bqc657@protonmail.com
578465,Male,1997-05-14,10,37477990164,VivacellMTS,thc660@mail.ru
578479,Female,1988-08-18,1,37477556693,VivacellMTS,mvg375@internet.ru
578481,Male,1984-01-01,0,37477205595,VivacellMTS,xbl156@gmail.com
578483,Male,1994-10-31,1,37477227815,VivacellMTS,jps256@mail.ru
578499,Male,1984-10-21,1,37455068378,Ucom,qhb477@mail.ru
578517,Male,1998-02-17,1,37477252192,VivacellMTS,cxx582@gmail.com
578526,Male,1999-09-25,2,37455167221,Ucom,wuh696@bk.ru
578530,Male,1998-02-19,1,37477654565,VivacellMTS,cgg428@mail.ru
578560,Female,1985-11-20,1,37477866641,VivacellMTS,bfp194@mail.ru
578566,Male,1993-05-02,1,37477767178,VivacellMTS,jem137@mail.ru
578595,Male,1996-07-23,0,37477440398,VivacellMTS,nvh465@gmail.com
578605,Male,1996-07-30,6,37477459042,VivacellMTS,bxu215@mail.ru
578608,Male,1998-09-30,12,37497055187,KharabakhTelecom,lxa694@gmail.com
578622,Female,1982-03-30,1,37499873190,Beeline,uod586@gmail.com
578628,Female,1987-10-25,1,37455240157,Ucom,ntv679@gmail.com
578665,Female,1959-05-20,5,37477825469,VivacellMTS,rsy496@gmail.com
578697,Male,1987-08-21,1,37455183974,Ucom,gtm572@inbox.ru
578704,Female,1998-09-23,6,37477212935,VivacellMTS,tpk110@mail.ru
578737,Male,1994-02-26,0,37477189357,VivacellMTS,hnn902@gmail.com
578751,Female,2000-03-11,1,37477255168,VivacellMTS,jve666@gmail.com
578755,Female,1979-11-07,1,37477670528,VivacellMTS,nsw957@mail.ru
578762,Male,1963-09-29,1,37499268076,Beeline,fin642@inbox.ru
578763,Female,1963-02-14,0,37477635892,VivacellMTS,xkf275@mail.ru
578769,Female,1989-06-04,1,37455363430,Ucom,mdg718@mail.ru
578866,Female,1988-02-27,1,37477353218,VivacellMTS,bsp716@gmail.com
578885,Male,1996-03-20,10,37477813807,VivacellMTS,toy863@gmail.com
578892,Male,1986-09-29,6,37477279160,VivacellMTS,atm913@mail.ru
578906,Female,1994-06-09,1,37477082764,VivacellMTS,drn976@mail.ru
578921,Male,1999-04-17,1,37477445571,VivacellMTS,igh490@gmail.com
578954,Female,1982-07-14,7,37477369189,VivacellMTS,uoy883@mail.ru
578956,Female,1998-07-01,0,37477584762,VivacellMTS,aut626@mail.ru
578990,Male,1999-07-29,5,37477234327,VivacellMTS,snq781@list.ru
579001,Male,1981-03-11,1,37499613743,Beeline,mcl538@mail.ru
579007,Female,1991-05-28,1,37499057262,Beeline,hji678@mail.ru
579021,Male,1997-08-14,1,37477392091,VivacellMTS,soc141@gmail.com
579022,Female,1968-03-26,1,37499666740,Beeline,qik221@inbox.ru
579030,Male,1982-03-12,9,37477280669,VivacellMTS,dfu481@gmail.com
579032,Male,1982-09-07,1,37499343259,Beeline,hdm644@yandex.ru
579050,Female,1999-12-28,3,37477045837,VivacellMTS,yvc591@mail.ru
579093,Male,1998-05-25,1,37455773114,Ucom,kls303@mail.ru
579100,Male,1959-06-22,10,37477348330,VivacellMTS,cvk287@yahoo.com
579127,Male,1992-10-28,1,37455820598,Ucom,szd663@mail.ru
579135,Female,1970-08-20,0,37477916598,VivacellMTS,jih922@gmail.com
579173,Female,1995-12-13,1,37455376410,Ucom,ktw679@inbox.ru
579185,Male,1997-07-26,0,37499617137,Beeline,dye701@mail.ru
